ID,Year_Birth,Age,Age_Category,Education,Marital_Status,Income,Income_Category,Kidhome,Teenhome,Child,Dt_Customer,Recency,Complain,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchases,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Accepted_Cmp,Response,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
2937,1974.0,40.0,Middle-aged,Postgraduate,Single,68352,Upper Income,0,1,Yes,2013-08-28,47,0,614,16,132,43,33,33,871,3,0,0,0,0,0,No,0,8,5,9,6
9701,1988.0,26.0,Early worker,Graduate,Relationship,41883,Middle Income,1,0,Yes,2013-03-19,13,0,32,34,41,73,16,116,312,3,0,0,0,0,0,No,0,4,2,3,7
9949,1976.0,38.0,Middle-aged,Graduate,Relationship,59809,Middle Income,0,2,Yes,2012-10-18,36,0,598,16,141,32,41,49,877,3,0,0,0,0,0,No,0,3,3,6,8
10837,1975.0,39.0,Middle-aged,Graduate,Relationship,23957,Low Income,1,0,Yes,2012-10-28,47,0,2,1,18,20,11,16,68,1,0,0,0,0,0,No,1,2,0,3,6
3120,1981.0,33.0,Early worker,Graduate,Relationship,38547,Middle Income,1,0,Yes,2013-08-28,49,1,6,1,10,0,1,4,22,1,0,0,0,0,0,No,0,1,0,2,8
5885,1973.0,41.0,Middle-aged,Postgraduate,Relationship,35688,Middle Income,2,1,Yes,2012-08-22,94,0,73,3,90,12,1,32,211,7,0,0,0,0,0,No,0,4,1,4,8
4050,1966.0,48.0,Pre-retirement,Postgraduate,Relationship,49605,Middle Income,0,0,No,2014-06-21,65,0,42,16,29,12,20,8,127,1,0,0,0,0,0,No,0,2,1,4,3
3830,1953.0,61.0,Retirement,Postgraduate,Relationship,59354,Middle Income,0,2,Yes,2014-04-24,59,0,295,21,78,39,13,13,459,1,0,0,0,0,0,No,0,4,4,7,3
7987,1969.0,45.0,Pre-retirement,Graduate,Relationship,65747,Middle Income,0,1,Yes,2014-03-07,96,0,346,17,48,23,13,13,460,4,0,0,0,1,0,Yes,0,8,1,6,6
7798,1972.0,42.0,Middle-aged,Postgraduate,Relationship,46344,Middle Income,0,1,Yes,2012-12-14,28,0,233,20,57,8,20,91,429,4,0,0,0,0,0,No,0,7,1,5,7
92,1988.0,26.0,Early worker,Graduate,Single,34176,Low Income,1,0,Yes,2014-05-12,12,0,5,7,24,19,14,20,89,4,0,0,0,0,0,No,0,3,0,4,6
7055,1952.0,62.0,Retirement,Postgraduate,Relationship,61010,Middle Income,0,1,Yes,2012-10-09,57,0,888,0,57,0,0,76,1021,2,0,0,0,0,0,No,0,8,5,11,5
10240,1949.0,65.0,Elderly,Graduate,Relationship,69372,Upper Income,0,0,No,2013-02-19,10,0,997,26,269,34,13,42,1381,1,0,0,0,1,1,Yes,1,10,4,6,4
3025,1958.0,56.0,Retirement,Graduate,Single,49967,Middle Income,0,1,Yes,2013-07-08,4,0,212,6,69,4,12,3,306,3,0,0,0,0,0,No,0,6,1,5,7
9283,1978.0,36.0,Middle-aged,Graduate,Single,60199,Middle Income,1,2,Yes,2013-09-12,49,0,8,1,7,2,0,0,18,1,0,0,0,0,0,No,0,0,0,3,4
9970,1977.0,37.0,Middle-aged,Graduate,Relationship,55375,Middle Income,0,1,Yes,2013-10-17,3,0,42,11,57,10,28,14,162,1,0,0,0,0,0,No,0,1,1,6,2
2730,1955.0,59.0,Retirement,Graduate,Single,80317,Upper Income,0,0,No,2013-08-20,64,0,536,11,387,149,91,57,1231,1,0,0,0,0,0,No,0,3,4,10,1
2795,1958.0,56.0,Retirement,Postgraduate,Single,30523,Low Income,2,1,Yes,2013-07-01,0,0,5,0,3,0,0,5,13,1,0,0,0,0,0,No,0,1,0,2,7
9260,1945.0,69.0,Elderly,Postgraduate,Relationship,70356,Upper Income,0,0,No,2012-11-05,20,0,1349,16,249,43,16,33,1706,2,0,0,0,0,0,No,0,10,6,9,6
8182,1984.0,30.0,Early worker,Graduate,Relationship,23228,Low Income,1,0,Yes,2014-01-05,91,0,53,3,49,7,4,5,121,4,0,0,0,0,0,No,0,3,0,4,8
10095,1975.0,39.0,Middle-aged,Postgraduate,Single,74165,Upper Income,0,0,No,2013-05-01,9,0,1001,12,240,16,12,12,1293,1,0,0,0,0,0,No,0,5,4,10,2
8475,1973.0,41.0,Middle-aged,Postgraduate,Relationship,157243,Upper Income,0,1,Yes,2014-03-01,98,0,20,2,1582,1,2,1,1608,15,0,0,0,0,0,No,0,0,22,0,0
4370,1966.0,48.0,Pre-retirement,Graduate,Relationship,43482,Middle Income,2,1,Yes,2013-11-13,83,0,18,1,32,6,3,28,88,3,0,0,0,0,0,No,0,2,0,4,6
10573,1953.0,61.0,Retirement,Graduate,Single,62551,Middle Income,0,0,No,2013-11-18,27,0,125,16,98,134,21,27,421,1,0,0,1,0,0,Yes,0,6,7,4,3
3712,1959.0,55.0,Retirement,Graduate,Single,52332,Middle Income,0,0,No,2013-08-28,63,0,212,5,33,7,0,2,259,1,0,0,0,1,0,Yes,0,3,2,6,4
6637,1988.0,26.0,Early worker,Graduate,Single,66951,Middle Income,0,0,No,2013-11-02,46,0,277,162,305,173,76,124,1117,1,0,0,0,0,0,No,0,3,4,7,1
3152,1957.0,57.0,Retirement,Graduate,Relationship,26091,Low Income,1,1,Yes,2014-02-25,84,0,15,10,19,8,17,20,89,3,0,0,0,0,0,No,0,2,1,3,5
5610,1965.0,49.0,Pre-retirement,Graduate,Relationship,33456,Low Income,1,1,Yes,2014-04-21,58,0,7,3,10,8,1,7,36,2,0,0,0,0,0,No,0,1,0,3,7
6460,1982.0,32.0,Early worker,Graduate,Relationship,28718,Low Income,1,0,Yes,2013-07-13,78,0,12,4,6,11,8,16,57,2,0,0,0,0,0,No,0,2,0,3,8
1349,1970.0,44.0,Middle-aged,Graduate,Relationship,50447,Middle Income,2,0,Yes,2014-04-21,4,0,85,7,24,2,3,27,148,1,0,0,0,0,0,No,0,3,1,3,6
1880,1959.0,55.0,Retirement,Postgraduate,Relationship,53537,Middle Income,1,1,Yes,2014-01-30,17,0,81,0,6,0,0,6,93,2,0,0,0,0,0,No,0,2,1,3,5
641,1967.0,47.0,Pre-retirement,Graduate,Single,52074,Middle Income,0,1,Yes,2014-04-04,77,0,59,0,12,0,0,48,119,1,0,0,1,0,0,Yes,0,2,2,2,4
8717,1975.0,39.0,Middle-aged,Postgraduate,Relationship,80427,Upper Income,0,1,Yes,2012-09-12,56,0,1149,71,449,69,71,26,1835,1,0,0,0,0,0,No,0,11,8,8,5
10314,1948.0,66.0,Elderly,Postgraduate,Relationship,83837,Upper Income,0,0,No,2012-12-16,79,0,847,66,119,86,89,111,1318,1,1,0,0,1,0,Yes,1,9,10,5,4
10854,1970.0,44.0,Middle-aged,Postgraduate,Relationship,38853,Middle Income,1,1,Yes,2014-05-23,90,0,29,0,14,0,0,2,45,2,0,0,0,0,0,No,0,2,0,3,7
10492,1959.0,55.0,Retirement,Graduate,Relationship,38285,Middle Income,2,1,Yes,2014-06-24,96,0,2,0,5,2,0,1,10,1,0,0,0,0,0,No,0,0,0,3,2
6935,1951.0,63.0,Retirement,Postgraduate,Relationship,78497,Upper Income,0,0,No,2013-12-01,44,0,207,26,447,75,0,223,978,1,1,0,0,0,0,Yes,0,5,7,12,2
7698,1976.0,38.0,Middle-aged,Postgraduate,Relationship,51650,Middle Income,0,1,Yes,2014-05-11,81,0,152,3,22,2,5,7,191,1,0,0,0,0,0,No,0,4,1,4,5
3559,1988.0,26.0,Early worker,Postgraduate,Relationship,16248,Low Income,1,0,Yes,2014-05-10,77,0,12,11,10,3,12,9,57,3,0,0,0,0,0,No,0,2,1,3,6
10562,1946.0,68.0,Elderly,Postgraduate,Relationship,66835,Middle Income,0,0,No,2013-09-28,21,0,620,26,195,34,17,141,1033,1,0,0,0,0,0,No,0,6,4,13,2
10796,1984.0,30.0,Early worker,Postgraduate,Relationship,30477,Low Income,1,0,Yes,2014-01-22,16,0,47,1,6,0,0,12,66,1,0,0,0,0,0,No,0,1,1,3,6
2563,1961.0,53.0,Pre-retirement,Graduate,Relationship,28249,Low Income,0,0,No,2014-06-15,80,0,1,9,7,2,14,10,43,1,0,0,0,0,0,No,0,2,0,3,6
3518,1983.0,31.0,Early worker,Graduate,Relationship,25271,Low Income,1,0,Yes,2012-12-05,45,0,10,1,18,10,4,7,50,1,0,0,0,0,0,No,0,1,1,2,9
5823,1970.0,44.0,Middle-aged,Postgraduate,Single,32303,Low Income,0,1,Yes,2014-03-08,63,0,35,0,2,0,0,2,39,2,0,0,0,0,0,No,0,1,0,4,5
3934,1966.0,48.0,Pre-retirement,Graduate,Relationship,61286,Middle Income,0,1,Yes,2013-08-02,34,0,356,0,107,19,9,117,608,2,0,0,0,0,0,No,0,7,1,8,5
6982,1976.0,38.0,Middle-aged,Graduate,Relationship,74068,Upper Income,0,0,No,2013-03-19,14,0,783,30,537,140,76,15,1581,1,0,0,0,0,0,No,0,4,10,9,2
6431,1964.0,50.0,Pre-retirement,Postgraduate,Relationship,45759,Middle Income,1,1,Yes,2013-02-23,13,0,42,1,18,3,0,4,68,2,0,0,0,0,0,No,0,2,0,3,7
9733,1978.0,36.0,Middle-aged,Graduate,Relationship,24882,Low Income,1,0,Yes,2012-09-09,52,0,1,4,10,29,0,36,80,1,0,0,1,0,0,Yes,0,1,1,2,6
5602,1989.0,25.0,Early worker,Postgraduate,Relationship,66973,Middle Income,0,0,No,2013-05-17,98,0,466,22,432,147,113,102,1282,1,0,0,0,0,0,No,0,8,7,12,3
7829,1932.0,82.0,Elderly,Postgraduate,Single,36640,Middle Income,1,0,Yes,2013-09-26,99,1,15,6,8,7,4,25,65,1,0,0,0,0,0,No,0,2,1,2,5
1324,1988.0,26.0,Early worker,Graduate,Relationship,38872,Middle Income,1,0,Yes,2013-05-30,93,0,23,3,21,3,19,22,91,2,0,0,0,0,0,No,0,3,0,3,8
326,1973.0,41.0,Middle-aged,Graduate,Relationship,51148,Middle Income,1,1,Yes,2013-02-18,38,0,235,6,45,8,9,12,315,4,0,0,0,0,0,No,0,5,1,6,6
7224,1977.0,37.0,Middle-aged,Graduate,Relationship,31353,Low Income,1,1,Yes,2013-12-29,24,0,10,0,10,3,1,7,31,2,0,0,0,0,0,No,0,1,1,2,8
6999,1980.0,34.0,Early worker,Postgraduate,Relationship,69661,Upper Income,0,0,No,2014-05-13,80,0,656,16,106,32,16,8,834,1,0,0,0,0,0,No,0,7,3,12,3
9938,1954.0,60.0,Retirement,Graduate,Relationship,80067,Upper Income,0,0,No,2013-09-19,82,0,519,17,813,27,173,51,1600,1,0,0,0,0,1,Yes,0,4,6,6,2
6422,1954.0,60.0,Retirement,Graduate,Relationship,86718,Upper Income,0,0,No,2013-01-17,20,0,344,189,482,50,33,172,1270,1,0,0,0,0,0,No,0,5,6,5,2
3182,1973.0,41.0,Middle-aged,Postgraduate,Single,46854,Middle Income,1,1,Yes,2014-03-31,81,0,96,1,79,7,1,79,263,6,0,0,1,0,0,Yes,1,5,1,3,8
7300,1952.0,62.0,Retirement,Graduate,Single,69142,Upper Income,0,1,Yes,2014-06-29,50,0,448,4,34,6,4,39,535,3,0,0,0,1,0,Yes,0,8,1,7,5
10424,1968.0,46.0,Pre-retirement,Graduate,Single,75922,Upper Income,0,0,No,2013-12-09,60,0,265,138,553,224,23,92,1295,1,0,0,0,0,0,No,0,4,4,9,1
8727,1978.0,36.0,Middle-aged,Graduate,Single,63693,Middle Income,0,1,Yes,2013-10-14,63,0,587,43,337,42,87,54,1150,3,0,0,0,0,0,No,0,11,6,9,6
2798,1977.0,37.0,Middle-aged,Postgraduate,Relationship,102160,Upper Income,0,0,No,2012-11-02,54,0,763,29,138,76,176,58,1240,0,1,0,0,1,1,Yes,1,7,9,10,4
1030,1965.0,49.0,Pre-retirement,Postgraduate,Single,40637,Middle Income,1,1,Yes,2013-07-17,72,0,22,0,13,0,0,3,38,2,0,0,0,0,0,No,0,1,0,3,7
624,1984.0,30.0,Early worker,Postgraduate,Single,18890,Low Income,0,0,No,2012-11-10,5,0,6,4,1,7,2,15,35,1,0,0,1,0,0,Yes,1,0,1,2,6
5176,1988.0,26.0,Early worker,Graduate,Relationship,29604,Low Income,1,0,Yes,2013-12-08,88,0,7,6,13,7,6,14,53,1,0,0,1,0,0,Yes,0,1,0,3,9
5552,1963.0,51.0,Pre-retirement,Postgraduate,Single,48721,Middle Income,1,1,Yes,2013-05-13,50,0,81,18,113,47,13,21,293,6,0,0,0,0,0,No,0,4,2,5,6
868,1966.0,48.0,Pre-retirement,Graduate,Relationship,44794,Middle Income,0,1,Yes,2014-06-08,99,0,54,0,7,0,0,4,65,1,0,0,0,0,0,No,0,2,0,3,6
380,1954.0,60.0,Retirement,Graduate,Single,64497,Middle Income,0,1,Yes,2012-09-10,17,0,1170,48,320,42,32,192,1804,5,0,0,1,0,0,Yes,1,11,4,9,8
2677,1956.0,58.0,Retirement,Graduate,Relationship,46097,Middle Income,0,1,Yes,2013-03-31,11,0,72,24,68,65,4,8,241,5,0,0,0,0,0,No,0,3,1,6,4
6521,1954.0,60.0,Retirement,Graduate,Relationship,77972,Upper Income,0,0,No,2014-03-18,18,0,613,22,319,33,102,12,1101,1,0,0,0,0,0,No,0,4,6,9,1
6927,1968.0,46.0,Pre-retirement,Postgraduate,Relationship,44377,Middle Income,1,1,Yes,2012-10-05,70,0,224,0,30,0,0,10,264,8,0,0,0,0,0,No,0,5,1,5,8
2877,1974.0,40.0,Middle-aged,Postgraduate,Relationship,46014,Middle Income,1,1,Yes,2013-01-21,21,0,410,0,59,19,9,44,541,10,0,0,0,0,0,No,0,7,1,8,7
0,1985.0,29.0,Early worker,Graduate,Relationship,70951,Upper Income,0,0,No,2013-05-04,66,0,239,10,554,254,87,54,1198,1,0,0,0,0,0,No,0,3,4,9,1
1584,1977.0,37.0,Middle-aged,Graduate,Relationship,41443,Middle Income,1,0,Yes,2014-04-01,79,0,171,7,171,25,19,89,482,6,0,0,0,0,0,No,0,8,1,5,8
7264,1978.0,36.0,Middle-aged,Postgraduate,Single,52195,Middle Income,2,1,Yes,2014-05-12,2,0,12,0,4,0,0,1,17,1,0,0,0,0,0,No,0,1,0,2,8
6274,1948.0,66.0,Elderly,Postgraduate,Relationship,83790,Upper Income,0,0,No,2013-11-15,81,0,1076,16,417,42,48,16,1615,1,0,0,0,1,1,Yes,0,8,10,6,3
1377,1954.0,60.0,Retirement,Postgraduate,Single,44551,Middle Income,0,1,Yes,2013-08-31,24,0,182,4,33,0,0,66,285,2,0,0,0,0,0,No,0,4,1,5,7
454,1980.0,34.0,Early worker,Graduate,Relationship,69508,Upper Income,1,0,Yes,2012-11-14,48,0,824,32,162,42,32,43,1135,2,0,0,0,0,0,No,0,11,4,11,6
1755,1988.0,26.0,Early worker,Postgraduate,Relationship,45204,Middle Income,1,0,Yes,2014-04-11,93,0,30,11,25,29,1,18,114,1,0,0,0,0,0,No,0,1,1,4,3
2075,1969.0,45.0,Pre-retirement,Graduate,Relationship,72460,Upper Income,0,0,No,2013-11-14,56,0,377,10,540,80,30,10,1047,1,0,0,0,0,0,No,0,3,5,7,1
4785,1970.0,44.0,Middle-aged,Postgraduate,Relationship,77622,Upper Income,0,2,Yes,2014-04-14,3,0,520,7,154,19,0,14,714,2,0,0,0,0,0,No,0,6,3,11,3
9076,1980.0,34.0,Early worker,Postgraduate,Relationship,30732,Low Income,1,0,Yes,2013-01-05,44,0,155,1,25,0,1,3,185,4,0,0,0,0,0,No,0,4,1,4,8
7079,1962.0,52.0,Pre-retirement,Graduate,Single,63887,Middle Income,0,1,Yes,2012-09-08,38,0,897,23,207,15,11,92,1245,5,0,0,0,0,0,No,0,9,6,12,6
4653,1978.0,36.0,Middle-aged,Graduate,Relationship,42011,Middle Income,1,0,Yes,2013-03-26,46,0,131,0,16,2,1,39,189,4,0,0,0,0,0,No,0,3,1,4,8
7375,1976.0,38.0,Middle-aged,Graduate,Relationship,51369,Middle Income,0,1,Yes,2012-10-25,84,0,297,7,79,0,11,182,576,2,0,0,0,0,0,No,0,8,2,4,8
709,1952.0,62.0,Retirement,Graduate,Single,51537,Middle Income,0,1,Yes,2012-12-09,27,0,787,20,204,0,0,92,1103,3,0,0,0,0,0,No,0,2,2,11,8
460,1972.0,42.0,Middle-aged,Postgraduate,Relationship,79930,Upper Income,0,0,No,2012-08-08,72,0,792,86,740,67,51,17,1753,1,0,0,0,0,0,No,0,3,5,8,2
3726,1986.0,28.0,Early worker,Postgraduate,Relationship,34320,Low Income,1,0,Yes,2014-02-16,66,0,4,1,9,3,0,0,17,1,0,0,0,0,0,No,0,1,0,2,8
6798,1966.0,48.0,Pre-retirement,Graduate,Single,37070,Middle Income,1,1,Yes,2013-03-20,30,0,231,7,137,4,15,39,433,9,0,0,0,0,0,No,1,5,1,8,7
5341,1962.0,52.0,Pre-retirement,Postgraduate,Single,81975,Upper Income,0,1,Yes,2013-01-05,2,0,983,76,184,180,138,27,1588,1,0,0,0,0,1,Yes,0,6,3,4,7
1606,1971.0,43.0,Middle-aged,Graduate,Relationship,38590,Middle Income,1,0,Yes,2013-05-15,65,0,3,1,8,4,3,3,22,1,0,0,0,0,0,No,0,1,0,2,8
9617,1951.0,63.0,Retirement,Graduate,Single,15033,Low Income,0,0,No,2014-04-16,37,0,0,4,5,6,0,4,19,1,0,0,0,0,0,No,0,1,0,3,3
3233,1965.0,49.0,Pre-retirement,Postgraduate,Relationship,62745,Middle Income,0,1,Yes,2013-03-23,89,0,562,21,464,28,10,32,1117,3,0,0,0,0,0,No,0,7,8,11,5
89,1975.0,39.0,Middle-aged,Postgraduate,Relationship,22212,Low Income,1,0,Yes,2013-12-09,49,0,5,9,20,6,8,21,69,2,0,0,0,0,0,No,0,2,0,4,6
2936,1982.0,32.0,Early worker,Postgraduate,Relationship,23661,Low Income,1,0,Yes,2013-12-04,46,0,18,0,4,0,0,1,23,1,0,0,0,0,0,No,0,1,0,3,7
9449,1958.0,56.0,Retirement,Postgraduate,Single,79761,Upper Income,0,1,Yes,2013-10-04,32,0,415,5,124,15,35,11,605,1,0,0,0,0,0,No,0,5,2,11,3
7297,1973.0,41.0,Middle-aged,Graduate,Single,7500,Low Income,1,0,Yes,2013-12-26,54,0,5,3,10,12,7,20,57,4,0,0,0,0,0,No,0,3,1,3,7
11004,1932.0,82.0,Elderly,Postgraduate,Single,60182,Middle Income,0,1,Yes,2014-05-17,23,0,8,0,5,7,0,2,22,1,0,0,0,0,0,No,0,1,0,2,4
313,1968.0,46.0,Pre-retirement,Graduate,Single,73455,Upper Income,0,0,No,2013-10-28,98,0,901,61,757,186,163,20,2088,1,0,0,0,1,0,Yes,0,6,5,10,3
9940,1958.0,56.0,Retirement,Graduate,Relationship,64961,Middle Income,0,1,Yes,2012-12-23,97,0,382,114,276,75,124,38,1009,2,0,0,0,0,0,No,0,6,4,4,3
10735,1971.0,43.0,Middle-aged,Graduate,Single,22804,Low Income,1,0,Yes,2013-07-31,75,0,14,1,7,2,1,1,26,1,0,0,0,0,0,No,0,2,0,2,9
9529,1990.0,24.0,Young,Graduate,Relationship,73687,Upper Income,0,0,No,2013-11-28,8,0,559,153,503,218,13,181,1627,1,1,0,0,0,0,Yes,1,3,9,9,2
6439,1958.0,56.0,Retirement,Graduate,Relationship,61074,Middle Income,0,1,Yes,2012-08-17,37,0,789,0,133,0,28,152,1102,7,0,0,0,0,0,No,0,11,5,8,7
7411,1964.0,50.0,Pre-retirement,Postgraduate,Relationship,31686,Low Income,1,1,Yes,2014-06-05,31,0,11,0,5,0,0,1,17,2,0,0,0,0,0,No,0,1,0,3,6
2176,1972.0,42.0,Middle-aged,Graduate,Relationship,80134,Upper Income,1,0,Yes,2013-05-20,40,0,1218,16,272,104,0,80,1690,2,1,0,0,1,1,Yes,1,5,3,6,6
9265,1953.0,61.0,Retirement,Graduate,Relationship,75027,Upper Income,0,1,Yes,2013-01-09,74,0,925,64,179,133,12,77,1390,2,0,0,0,0,0,No,0,9,4,6,5
8867,1988.0,26.0,Early worker,Postgraduate,Relationship,67546,Middle Income,0,0,No,2012-08-31,90,0,864,134,768,150,38,172,2126,1,0,0,0,0,0,No,0,4,10,5,3
8932,1969.0,45.0,Pre-retirement,Postgraduate,Relationship,65176,Middle Income,0,1,Yes,2012-10-29,57,0,960,28,183,220,70,70,1531,4,0,0,0,0,0,No,0,9,6,6,6
10236,1975.0,39.0,Middle-aged,Postgraduate,Single,31160,Low Income,1,0,Yes,2013-09-16,59,0,16,3,25,6,1,13,64,2,0,0,0,0,0,No,0,2,0,3,8
6340,1985.0,29.0,Early worker,Graduate,Single,29938,Low Income,1,0,Yes,2013-10-27,52,0,3,3,7,0,2,11,26,2,0,0,0,0,0,No,0,1,0,3,6
10089,1974.0,40.0,Middle-aged,Graduate,Single,102692,Upper Income,0,0,No,2013-04-05,5,0,168,148,444,32,172,148,1112,1,1,1,0,1,1,Yes,1,6,9,13,2
2227,1958.0,56.0,Retirement,Postgraduate,Relationship,26490,Low Income,0,0,No,2012-09-22,92,0,45,47,52,21,20,25,210,2,0,0,0,0,0,No,0,3,1,5,6
10992,1967.0,47.0,Pre-retirement,Graduate,Relationship,75702,Upper Income,1,1,Yes,2012-08-29,77,0,650,28,353,45,42,30,1148,5,0,0,0,0,0,No,0,4,6,11,8
5304,1974.0,40.0,Middle-aged,Postgraduate,Single,30899,Low Income,1,0,Yes,2012-10-13,35,0,24,0,8,0,0,1,33,2,0,0,0,0,0,No,0,1,0,3,6
309,1961.0,53.0,Pre-retirement,Postgraduate,Relationship,63342,Middle Income,0,1,Yes,2012-10-16,48,0,918,21,118,13,10,21,1101,3,0,0,0,1,0,Yes,0,8,3,5,6
3406,1964.0,50.0,Pre-retirement,Graduate,Single,45989,Middle Income,0,1,Yes,2012-10-22,97,0,138,33,87,28,24,12,322,4,0,0,0,0,0,No,0,3,2,7,3
2661,1964.0,50.0,Pre-retirement,Graduate,Single,18701,Low Income,1,1,Yes,2013-06-04,95,0,12,4,2,10,6,10,44,4,0,0,0,0,0,No,0,2,0,4,5
3153,1957.0,57.0,Retirement,Postgraduate,Single,40737,Middle Income,2,1,Yes,2013-12-08,24,0,11,0,4,0,0,2,17,1,0,0,0,0,0,No,0,1,0,2,8
10264,1979.0,35.0,Middle-aged,Graduate,Single,15287,Low Income,1,0,Yes,2012-10-10,60,0,1,2,8,4,3,13,31,2,0,0,1,0,0,Yes,1,1,1,2,7
1184,1968.0,46.0,Pre-retirement,Postgraduate,Single,69674,Upper Income,0,2,Yes,2013-05-22,46,0,554,41,215,11,0,24,845,3,0,0,0,0,0,No,0,10,2,10,5
4200,1970.0,44.0,Middle-aged,Postgraduate,Relationship,44159,Middle Income,1,0,Yes,2014-06-17,85,0,167,2,62,24,13,7,275,4,0,0,0,0,0,No,0,4,1,6,5
9396,1978.0,36.0,Middle-aged,Postgraduate,Relationship,37717,Middle Income,1,0,Yes,2012-11-23,31,0,9,0,6,4,1,5,25,1,0,0,0,0,0,No,0,1,0,2,9
2387,1952.0,62.0,Retirement,Postgraduate,Relationship,43776,Middle Income,1,1,Yes,2013-02-03,9,0,177,2,71,3,2,20,275,6,0,0,0,0,0,No,1,5,2,4,8
6690,1966.0,48.0,Pre-retirement,Postgraduate,Relationship,38179,Middle Income,1,1,Yes,2013-03-14,30,0,38,4,22,4,2,20,90,4,0,0,0,0,0,No,0,3,1,3,7
1225,1963.0,51.0,Pre-retirement,Graduate,Relationship,80124,Upper Income,0,0,No,2014-06-26,47,0,483,84,398,205,84,241,1495,1,0,0,1,0,0,Yes,0,3,7,8,1
9703,1970.0,44.0,Middle-aged,Postgraduate,Relationship,38097,Middle Income,1,1,Yes,2012-10-15,70,0,77,2,35,0,1,69,184,4,0,0,1,0,0,Yes,1,3,2,2,7
291,1970.0,44.0,Middle-aged,Graduate,Relationship,72940,Upper Income,0,0,No,2013-06-19,13,0,182,74,298,162,149,116,981,1,0,0,0,0,0,No,0,3,3,6,1
4557,1970.0,44.0,Middle-aged,Graduate,Relationship,22070,Low Income,1,0,Yes,2013-10-04,11,0,10,7,19,8,2,21,67,2,0,0,0,0,0,No,0,2,2,2,6
2379,1953.0,61.0,Retirement,Graduate,Single,69267,Upper Income,0,0,No,2012-09-22,31,0,778,44,499,95,73,146,1635,2,0,0,0,0,0,No,1,3,4,5,7
5726,1983.0,31.0,Early worker,Postgraduate,Single,31788,Low Income,1,0,Yes,2014-03-20,15,1,16,7,23,0,8,6,60,3,0,0,0,0,0,No,0,3,0,4,5
3066,1975.0,39.0,Middle-aged,Postgraduate,Relationship,61905,Middle Income,0,1,Yes,2014-02-04,2,0,167,0,43,6,2,13,231,2,0,0,0,0,0,No,0,4,2,4,5
6336,1960.0,54.0,Pre-retirement,Graduate,Relationship,29315,Low Income,1,1,Yes,2014-04-06,55,0,13,2,14,8,7,4,48,4,0,0,0,0,0,No,0,2,0,4,6
10967,1963.0,51.0,Pre-retirement,Graduate,Single,33378,Low Income,1,1,Yes,2013-02-06,38,0,33,6,40,3,7,10,99,3,0,0,0,0,0,No,0,2,0,4,7
2304,1963.0,51.0,Pre-retirement,Postgraduate,Relationship,66313,Middle Income,0,1,Yes,2013-09-16,86,0,625,7,99,10,22,7,770,2,0,0,0,0,0,No,0,6,3,12,4
3445,1956.0,58.0,Retirement,Graduate,Single,60714,Middle Income,0,0,No,2013-01-17,56,0,216,162,224,101,92,162,957,2,0,0,0,0,0,No,1,7,4,10,5
7828,1981.0,33.0,Early worker,Postgraduate,Relationship,77882,Upper Income,0,0,No,2014-04-30,29,0,68,129,396,188,22,15,818,1,0,0,0,0,0,No,0,3,3,5,1
3762,1986.0,28.0,Early worker,Postgraduate,Single,69867,Upper Income,0,0,No,2013-04-02,30,0,196,0,512,33,130,54,925,1,1,0,0,0,0,Yes,1,3,5,8,1
4391,1968.0,46.0,Pre-retirement,Postgraduate,Single,63841,Middle Income,0,1,Yes,2013-04-21,64,0,635,15,100,20,7,131,908,1,0,0,0,0,0,No,0,9,3,9,6
4669,1981.0,33.0,Early worker,Graduate,Relationship,24480,Low Income,1,0,Yes,2013-02-11,46,0,4,19,9,28,25,17,102,3,0,0,0,0,0,No,0,3,0,4,7
10144,1976.0,38.0,Middle-aged,Graduate,Relationship,51369,Middle Income,0,1,Yes,2012-10-25,84,0,297,7,79,0,11,182,576,2,0,0,0,0,0,No,0,8,2,4,8
8652,1946.0,68.0,Elderly,Graduate,Relationship,37760,Middle Income,0,0,No,2012-08-31,20,0,84,5,38,150,12,28,317,2,0,0,0,0,0,No,0,4,1,6,7
1672,1974.0,40.0,Middle-aged,Postgraduate,Relationship,65640,Middle Income,0,1,Yes,2014-03-01,74,0,204,7,149,20,15,66,461,1,0,0,0,0,0,No,0,5,1,8,2
8962,1975.0,39.0,Middle-aged,Postgraduate,Relationship,44319,Middle Income,1,1,Yes,2014-04-17,18,0,26,0,8,0,0,3,37,2,0,0,0,0,0,No,0,2,0,3,5
9974,1974.0,40.0,Middle-aged,Graduate,Relationship,30631,Low Income,1,0,Yes,2013-07-12,75,0,15,6,20,4,5,20,70,1,0,0,0,0,0,No,0,3,1,2,7
10983,1952.0,62.0,Retirement,Graduate,Relationship,75278,Upper Income,0,0,No,2013-01-29,17,0,304,98,230,150,74,74,930,1,0,0,0,0,0,No,0,6,3,13,3
8148,1956.0,58.0,Retirement,Postgraduate,Relationship,50898,Middle Income,1,1,Yes,2013-01-08,88,0,285,28,242,55,114,135,859,13,0,0,0,0,0,No,0,6,2,12,5
